id,intent,text,entities
87,report_incident,میں نے لاہور میں جوہر ٹاؤن کے پاس روشنی کم دیکھا ہے,{}
88,report_incident,میں نے لاہور میں کلمہ چوک کے پاس بریک فیل دیکھا ہے,{}
89,report_incident,میں نے لاہور میں لیبرٹی کے پاس تیز ہوائیں دیکھا ہے,{}
90,report_incident,میں نے لاہور میں جوہر ٹاؤن کے پاس ہیڈلائٹ بغیر موٹر سائیکل دیکھا ہے,{}
91,report_incident,میں نے فیصل آباد میں کانال روڈ کے پاس اسپیڈ بریکر خراب دیکھا ہے,{}
92,report_incident,میں نے اسلام آباد میں جوہر ٹاؤن کے پاس سیلاب زدہ سڑک دیکھا ہے,{}
93,report_incident,میں نے ملتان میں کلمہ چوک کے پاس اسپیڈ بریکر خراب دیکھا ہے,{}
94,report_incident,میں نے اسلام آباد میں نشتر ٹاؤن کے پاس خطرناک ڈرائیونگ دیکھا ہے,{}
95,report_incident,میں نے اسلام آباد میں کلمہ چوک کے پاس اسپیڈ بریکر خراب دیکھا ہے,{}
96,report_incident,میں نے لاہور میں سدھر بازار کے پاس الٹی سمت ڈرائیونگ دیکھا ہے,{}
97,report_incident,میں نے ملتان میں لیبرٹی کے پاس دھند دیکھا ہے,{}
98,report_incident,میں نے اسلام آباد میں جوہر ٹاؤن کے پاس دھند دیکھا ہے,{}
99,report_incident,میں نے ملتان میں سدھر بازار کے پاس سیلاب زدہ سڑک دیکھا ہے,{}
100,report_incident,میں نے اسلام آباد میں کلمہ چوک کے پاس اسپیڈ بریکر خراب دیکھا ہے,{}
101,report_incident,میں نے ملتان میں جوہر ٹاؤن کے پاس الٹی سمت ڈرائیونگ دیکھا ہے,{}
102,report_incident,میں نے ملتان میں نشتر ٹاؤن کے پاس روشنی کم دیکھا ہے,{}
103,report_incident,میں نے فیصل آباد میں نشتر ٹاؤن کے پاس تیز ہوائیں دیکھا ہے,{}
104,report_incident,میں نے راولپنڈی میں جوہر ٹاؤن کے پاس حادثہ دیکھا ہے,{}
105,report_incident,میں نے فیصل آباد میں نشتر ٹاؤن کے پاس تیز ہوائیں دیکھا ہے,{}
106,report_incident,میں نے لاہور میں کانال روڈ کے پاس سیلاب زدہ سڑک دیکھا ہے,{}
107,report_incident,میں نے لاہور میں کلمہ چوک کے پاس ژالہ باری دیکھا ہے,{}
108,report_incident,میں نے فیصل آباد میں لیبرٹی کے پاس شرابی ڈرائیور دیکھا ہے,{}
109,report_incident,میں نے ملتان میں نشتر ٹاؤن کے پاس حادثہ دیکھا ہے,{}
110,report_incident,میں نے فیصل آباد میں کلمہ چوک کے پاس سگنل خراب دیکھا ہے,{}
111,report_incident,میں نے لاہور میں کانال روڈ کے پاس الٹی سمت ڈرائیونگ دیکھا ہے,{}
112,report_incident,میں نے اسلام آباد میں کلمہ چوک کے پاس شرابی ڈرائیور دیکھا ہے,{}
113,report_incident,میں نے ملتان میں نشتر ٹاؤن کے پاس تیز ہوائیں دیکھا ہے,{}
114,report_incident,میں نے ملتان میں نشتر ٹاؤن کے پاس اسپیڈ بریکر خراب دیکھا ہے,{}
115,report_incident,میں نے فیصل آباد میں جوہر ٹاؤن کے پاس الٹی سمت ڈرائیونگ دیکھا ہے,{}
116,report_incident,میں نے اسلام آباد میں جوہر ٹاؤن کے پاس تیز ہوائیں دیکھا ہے,{}
117,report_incident,میں نے اسلام آباد میں کانال روڈ کے پاس سگنل خراب دیکھا ہے,{}
118,report_incident,میں نے لاہور میں جوہر ٹاؤن کے پاس بارش دیکھا ہے,{}
119,report_incident,میں نے راولپنڈی میں نشتر ٹاؤن کے پاس بارش دیکھا ہے,{}
120,report_incident,میں نے ملتان میں کانال روڈ کے پاس بارش دیکھا ہے,{}
121,report_incident,میں نے اسلام آباد میں جوہر ٹاؤن کے پاس ہیڈلائٹ بغیر موٹر سائیکل دیکھا ہے,{}
122,report_incident,میں نے فیصل آباد میں لیبرٹی کے پاس سیلاب زدہ سڑک دیکھا ہے,{}
123,report_incident,میں نے راولپنڈی میں کلمہ چوک کے پاس سیلاب زدہ سڑک دیکھا ہے,{}
124,report_incident,میں نے لاہور میں کلمہ چوک کے پاس سیلاب زدہ سڑک دیکھا ہے,{}
125,report_incident,میں نے اسلام آباد میں سدھر بازار کے پاس اسپیڈ بریکر خراب دیکھا ہے,{}
126,report_incident,میں نے اسلام آباد میں کانال روڈ کے پاس سگنل خراب دیکھا ہے,{}
127,report_incident,میں نے فیصل آباد میں کانال روڈ کے پاس تیز ہوائیں دیکھا ہے,{}
128,report_incident,میں نے راولپنڈی میں نشتر ٹاؤن کے پاس ژالہ باری دیکھا ہے,{}
129,report_incident,میں نے راولپنڈی میں لیبرٹی کے پاس تیز ہوائیں دیکھا ہے,{}
130,report_incident,میں نے لاہور میں سدھر بازار کے پاس روشنی کم دیکھا ہے,{}
131,report_incident,میں نے اسلام آباد میں لیبرٹی کے پاس سیلاب زدہ سڑک دیکھا ہے,{}
132,report_incident,میں نے فیصل آباد میں نشتر ٹاؤن کے پاس شرابی ڈرائیور دیکھا ہے,{}
133,report_incident,میں نے اسلام آباد میں لیبرٹی کے پاس شرابی ڈرائیور دیکھا ہے,{}
134,report_incident,میں نے فیصل آباد میں کلمہ چوک کے پاس ہیڈلائٹ بغیر موٹر سائیکل دیکھا ہے,{}
135,report_incident,میں نے اسلام آباد میں سدھر بازار کے پاس سیلاب زدہ سڑک دیکھا ہے,{}
136,report_incident,میں نے فیصل آباد میں سدھر بازار کے پاس حادثہ دیکھا ہے,{}
137,report_incident,میں نے اسلام آباد میں لیبرٹی کے پاس اسپیڈ بریکر خراب دیکھا ہے,{}
138,report_incident,میں نے فیصل آباد میں نشتر ٹاؤن کے پاس سیلاب زدہ سڑک دیکھا ہے,{}
139,report_incident,میں نے کراچی میں کلمہ چوک کے پاس الٹی سمت ڈرائیونگ دیکھا ہے,{}
140,report_incident,میں نے ملتان میں کلمہ چوک کے پاس گڑھا دیکھا ہے,{}
141,report_incident,راولپنڈی جوہر ٹاؤن پر دھند ہوگیا ہے,{}
142,report_incident,کراچی کانال روڈ پر حادثہ ہوگیا ہے,{}
143,report_incident,راولپنڈی کلمہ چوک پر سگنل خراب ہوگیا ہے,{}
144,report_incident,فیصل آباد سدھر بازار پر گڑھا ہوگیا ہے,{}
145,report_incident,راولپنڈی نشتر ٹاؤن پر بارش ہوگیا ہے,{}
146,report_incident,ملتان کلمہ چوک پر ژالہ باری ہوگیا ہے,{}
147,report_incident,اسلام آباد جوہر ٹاؤن پر بارش ہوگیا ہے,{}
148,report_incident,اسلام آباد کانال روڈ پر گاڑی میں آگ ہوگیا ہے,{}
149,report_incident,ملتان لیبرٹی پر خطرناک ڈرائیونگ ہوگیا ہے,{}
150,report_incident,راولپنڈی لیبرٹی پر دھند ہوگیا ہے,{}
151,report_incident,اسلام آباد سدھر بازار پر بارش ہوگیا ہے,{}
152,report_incident,ملتان سدھر بازار پر گڑھا ہوگیا ہے,{}
153,report_incident,لاہور جوہر ٹاؤن پر الٹی سمت ڈرائیونگ ہوگیا ہے,{}
154,report_incident,اسلام آباد کانال روڈ پر گڑھا ہوگیا ہے,{}
155,report_incident,ملتان سدھر بازار پر ژالہ باری ہوگیا ہے,{}
156,report_incident,لاہور جوہر ٹاؤن پر گڑھا ہوگیا ہے,{}
157,report_incident,کراچی کلمہ چوک پر روشنی کم ہوگیا ہے,{}
158,report_incident,فیصل آباد کانال روڈ پر ژالہ باری ہوگیا ہے,{}
159,report_incident,راولپنڈی کلمہ چوک پر سگنل خراب ہوگیا ہے,{}
160,report_incident,ملتان کانال روڈ پر الٹی سمت ڈرائیونگ ہوگیا ہے,{}
161,report_incident,راولپنڈی کلمہ چوک پر بارش ہوگیا ہے,{}
162,report_incident,لاہور کلمہ چوک پر تیز ہوائیں ہوگیا ہے,{}
163,report_incident,فیصل آباد لیبرٹی پر ژالہ باری ہوگیا ہے,{}
164,report_incident,لاہور نشتر ٹاؤن پر سیلاب زدہ سڑک ہوگیا ہے,{}
165,report_incident,کراچی جوہر ٹاؤن پر خطرناک ڈرائیونگ ہوگیا ہے,{}
166,report_incident,کراچی کانال روڈ پر حادثہ ہوگیا ہے,{}
167,report_incident,اسلام آباد کلمہ چوک پر الٹی سمت ڈرائیونگ ہوگیا ہے,{}
168,report_incident,فیصل آباد کلمہ چوک پر سگنل خراب ہوگیا ہے,{}
169,report_incident,ملتان نشتر ٹاؤن پر سیلاب زدہ سڑک ہوگیا ہے,{}
170,report_incident,کراچی کلمہ چوک پر حادثہ ہوگیا ہے,{}
171,report_incident,راولپنڈی لیبرٹی پر الٹی سمت ڈرائیونگ ہوگیا ہے,{}
172,report_incident,لاہور کلمہ چوک پر ژالہ باری ہوگیا ہے,{}
173,report_incident,لاہور سدھر بازار پر تیز ہوائیں ہوگیا ہے,{}
174,report_incident,کراچی کانال روڈ پر دھند ہوگیا ہے,{}
175,report_incident,فیصل آباد لیبرٹی پر حادثہ ہوگیا ہے,{}
176,report_incident,اسلام آباد نشتر ٹاؤن پر گڑھا ہوگیا ہے,{}
177,report_incident,ملتان کانال روڈ پر سگنل خراب ہوگیا ہے,{}
178,report_incident,لاہور کلمہ چوک پر گاڑی میں آگ ہوگیا ہے,{}
179,report_incident,کراچی جوہر ٹاؤن پر ہیڈلائٹ بغیر موٹر سائیکل ہوگیا ہے,{}
180,report_incident,لاہور کانال روڈ پر تیز ہوائیں ہوگیا ہے,{}
181,report_incident,لاہور جوہر ٹاؤن پر ہیڈلائٹ بغیر موٹر سائیکل ہوگیا ہے,{}
182,report_incident,لاہور جوہر ٹاؤن پر گڑھا ہوگیا ہے,{}
183,report_incident,ملتان کانال روڈ پر سگنل خراب ہوگیا ہے,{}
184,report_incident,لاہور نشتر ٹاؤن پر ژالہ باری ہوگیا ہے,{}
185,report_incident,اسلام آباد کلمہ چوک پر بریک فیل ہوگیا ہے,{}
186,report_incident,فیصل آباد کانال روڈ پر گڑھا ہوگیا ہے,{}
187,report_incident,اسلام آباد سدھر بازار پر گاڑی میں آگ ہوگیا ہے,{}
188,report_incident,اسلام آباد کانال روڈ پر گڑھا ہوگیا ہے,{}
189,report_incident,راولپنڈی کانال روڈ پر اسپیڈ بریکر خراب ہوگیا ہے,{}
190,report_incident,راولپنڈی جوہر ٹاؤن پر دھند ہوگیا ہے,{}
191,report_incident,راولپنڈی نشتر ٹاؤن پر روشنی کم ہوگیا ہے,{}
192,report_incident,اسلام آباد کلمہ چوک پر ژالہ باری ہوگیا ہے,{}
193,report_incident,کراچی کلمہ چوک پر اسپیڈ بریکر خراب ہوگیا ہے,{}
194,report_incident,لاہور جوہر ٹاؤن پر الٹی سمت ڈرائیونگ ہوگیا ہے,{}
195,report_incident,اسلام آباد کلمہ چوک پر روشنی کم ہوگیا ہے,{}
196,report_incident,لاہور لیبرٹی پر الٹی سمت ڈرائیونگ ہوگیا ہے,{}
197,report_incident,راولپنڈی سدھر بازار پر اسپیڈ بریکر خراب ہوگیا ہے,{}
198,report_incident,اسلام آباد جوہر ٹاؤن پر سگنل خراب ہوگیا ہے,{}
199,report_incident,فیصل آباد سدھر بازار پر گڑھا ہوگیا ہے,{}
200,report_incident,کراچی سدھر بازار پر تیز ہوائیں ہوگیا ہے,{}
201,report_incident,لاہور کانال روڈ پر حادثہ ہوگیا ہے,{}
202,report_incident,فیصل آباد نشتر ٹاؤن پر روشنی کم ہوگیا ہے,{}
203,report_incident,فیصل آباد نشتر ٹاؤن پر اسپیڈ بریکر خراب ہوگیا ہے,{}
204,report_incident,ملتان نشتر ٹاؤن پر بارش ہوگیا ہے,{}
205,report_incident,اسلام آباد سدھر بازار پر سگنل خراب ہوگیا ہے,{}
206,report_incident,فیصل آباد کانال روڈ پر حادثہ ہوگیا ہے,{}
207,report_incident,اسلام آباد لیبرٹی پر ژالہ باری ہوگیا ہے,{}
208,report_incident,اسلام آباد جوہر ٹاؤن پر دھند ہوگیا ہے,{}
209,report_incident,راولپنڈی کلمہ چوک پر گڑھا ہوگیا ہے,{}
210,report_incident,لاہور کانال روڈ پر بریک فیل ہوگیا ہے,{}
211,report_incident,فوراً لاہور کانال روڈ میں سگنل خراب لاگ کریں,{}
212,report_incident,فوراً فیصل آباد نشتر ٹاؤن میں روشنی کم لاگ کریں,{}
213,report_incident,فوراً راولپنڈی سدھر بازار میں گڑھا لاگ کریں,{}
214,report_incident,فوراً ملتان جوہر ٹاؤن میں ژالہ باری لاگ کریں,{}
215,report_incident,فوراً لاہور کلمہ چوک میں ہیڈلائٹ بغیر موٹر سائیکل لاگ کریں,{}
216,report_incident,فوراً فیصل آباد سدھر بازار میں ہیڈلائٹ بغیر موٹر سائیکل لاگ کریں,{}
217,report_incident,فوراً لاہور نشتر ٹاؤن میں دھند لاگ کریں,{}
218,report_incident,فوراً کراچی کانال روڈ میں حادثہ لاگ کریں,{}
219,report_incident,فوراً لاہور کلمہ چوک میں گڑھا لاگ کریں,{}
220,report_incident,فوراً اسلام آباد لیبرٹی میں دھند لاگ کریں,{}
221,report_incident,فوراً راولپنڈی کانال روڈ میں ژالہ باری لاگ کریں,{}
222,report_incident,فوراً کراچی سدھر بازار میں بریک فیل لاگ کریں,{}
223,report_incident,فوراً ملتان سدھر بازار میں دھند لاگ کریں,{}
224,report_incident,فوراً راولپنڈی کانال روڈ میں اسپیڈ بریکر خراب لاگ کریں,{}
225,report_incident,فوراً لاہور جوہر ٹاؤن میں حادثہ لاگ کریں,{}
226,report_incident,فوراً کراچی جوہر ٹاؤن میں گاڑی میں آگ لاگ کریں,{}
227,report_incident,فوراً راولپنڈی جوہر ٹاؤن میں سیلاب زدہ سڑک لاگ کریں,{}
228,report_incident,فوراً فیصل آباد جوہر ٹاؤن میں گاڑی میں آگ لاگ کریں,{}
229,report_incident,فوراً اسلام آباد لیبرٹی میں الٹی سمت ڈرائیونگ لاگ کریں,{}
230,report_incident,فوراً کراچی لیبرٹی میں دھند لاگ کریں,{}
231,report_incident,فوراً ملتان کانال روڈ میں بریک فیل لاگ کریں,{}
232,report_incident,فوراً فیصل آباد نشتر ٹاؤن میں حادثہ لاگ کریں,{}
233,report_incident,فوراً ملتان کانال روڈ میں سگنل خراب لاگ کریں,{}
234,report_incident,فوراً راولپنڈی کلمہ چوک میں تیز ہوائیں لاگ کریں,{}
235,report_incident,فوراً فیصل آباد کانال روڈ میں روشنی کم لاگ کریں,{}
236,report_incident,فوراً فیصل آباد کلمہ چوک میں اسپیڈ بریکر خراب لاگ کریں,{}
237,report_incident,فوراً کراچی جوہر ٹاؤن میں اسپیڈ بریکر خراب لاگ کریں,{}
238,report_incident,فوراً راولپنڈی سدھر بازار میں بارش لاگ کریں,{}
239,report_incident,فوراً اسلام آباد نشتر ٹاؤن میں شرابی ڈرائیور لاگ کریں,{}
240,report_incident,فوراً راولپنڈی کلمہ چوک میں ژالہ باری لاگ کریں,{}
241,report_incident,فوراً راولپنڈی سدھر بازار میں سگنل خراب لاگ کریں,{}
242,report_incident,فوراً ملتان جوہر ٹاؤن میں اسپیڈ بریکر خراب لاگ کریں,{}
243,report_incident,فوراً اسلام آباد جوہر ٹاؤن میں گاڑی میں آگ لاگ کریں,{}
244,report_incident,فوراً لاہور سدھر بازار میں تیز ہوائیں لاگ کریں,{}
245,report_incident,فوراً کراچی کلمہ چوک میں بریک فیل لاگ کریں,{}
246,report_incident,فوراً کراچی نشتر ٹاؤن میں حادثہ لاگ کریں,{}
247,report_incident,فوراً راولپنڈی لیبرٹی میں حادثہ لاگ کریں,{}
248,report_incident,فوراً کراچی لیبرٹی میں دھند لاگ کریں,{}
249,report_incident,فوراً ملتان کانال روڈ میں سگنل خراب لاگ کریں,{}
250,report_incident,فوراً لاہور لیبرٹی میں گڑھا لاگ کریں,{}
251,report_incident,فوراً کراچی سدھر بازار میں گڑھا لاگ کریں,{}
252,report_incident,فوراً فیصل آباد سدھر بازار میں بارش لاگ کریں,{}
253,report_incident,فوراً راولپنڈی کلمہ چوک میں بارش لاگ کریں,{}
254,report_incident,فوراً ملتان کانال روڈ میں ژالہ باری لاگ کریں,{}
255,report_incident,فوراً لاہور کلمہ چوک میں روشنی کم لاگ کریں,{}
256,report_incident,فوراً اسلام آباد سدھر بازار میں گاڑی میں آگ لاگ کریں,{}
257,report_incident,فوراً لاہور سدھر بازار میں ہیڈلائٹ بغیر موٹر سائیکل لاگ کریں,{}
258,report_incident,فوراً کراچی نشتر ٹاؤن میں روشنی کم لاگ کریں,{}
259,report_incident,فوراً لاہور جوہر ٹاؤن میں بریک فیل لاگ کریں,{}
260,report_incident,فوراً فیصل آباد کلمہ چوک میں بریک فیل لاگ کریں,{}
261,report_incident,فوراً فیصل آباد لیبرٹی میں ہیڈلائٹ بغیر موٹر سائیکل لاگ کریں,{}
262,report_incident,فوراً فیصل آباد جوہر ٹاؤن میں حادثہ لاگ کریں,{}
263,report_incident,فوراً راولپنڈی جوہر ٹاؤن میں سگنل خراب لاگ کریں,{}
264,report_incident,فوراً لاہور جوہر ٹاؤن میں بارش لاگ کریں,{}
265,report_incident,فوراً اسلام آباد لیبرٹی میں گاڑی میں آگ لاگ کریں,{}
266,report_incident,فوراً کراچی نشتر ٹاؤن میں حادثہ لاگ کریں,{}
267,report_incident,فوراً کراچی سدھر بازار میں گڑھا لاگ کریں,{}
268,report_incident,فوراً راولپنڈی کلمہ چوک میں بارش لاگ کریں,{}
269,report_incident,فوراً اسلام آباد سدھر بازار میں ژالہ باری لاگ کریں,{}
270,report_incident,فوراً کراچی نشتر ٹاؤن میں گڑھا لاگ کریں,{}
271,report_incident,فوراً لاہور نشتر ٹاؤن میں بریک فیل لاگ کریں,{}
272,report_incident,فوراً کراچی نشتر ٹاؤن میں خطرناک ڈرائیونگ لاگ کریں,{}
273,report_incident,فوراً اسلام آباد کلمہ چوک میں دھند لاگ کریں,{}
274,report_incident,فوراً ملتان کلمہ چوک میں شرابی ڈرائیور لاگ کریں,{}
275,report_incident,فوراً فیصل آباد لیبرٹی میں سگنل خراب لاگ کریں,{}
276,report_incident,فوراً راولپنڈی لیبرٹی میں ہیڈلائٹ بغیر موٹر سائیکل لاگ کریں,{}
